X,Y,OBJECTID,SENSOR_UNIQUE_ID,GPSX,GPSY,MTYPE,SENSOR_STATUS,PMZ,PMZ2,ADDRESS_SPACE,TOOLTIP,NLA_URL
-118.238216097318,34.059380903304,3137,CT42,-118.238204,34.059376,IPS,3,CT,CT4,601 N SPRING ST,Address Space: 601 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT42\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3137
-118.238257346768,34.0592954605507,3138,CT43,-118.238245,34.059291,IPS,3,CT,CT4,601 N SPRING ST,Address Space: 601 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT43\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3138
-118.238290678281,34.0592298878053,3139,CT44,-118.238279,34.059225,IPS,3,CT,CT4,601 N SPRING ST,Address Space: 601 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT44\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3139
-118.238316098075,34.0591798892705,3140,CT45,-118.238304,34.059175,IPS,3,CT,CT4,601 N SPRING ST,Address Space: 601 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT45\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3140
-118.238350377774,34.059110305533,3141,CT46,-118.238338,34.059105,IPS,3,CT,CT4,601 N SPRING ST,Address Space: 601 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT46\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3141
-118.238485500793,34.0588460373971,3142,CT47,-118.238473,34.058841,IPS,3,CT,CT4,601 N SPRING ST,Address Space: 601 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT47\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3142
-118.238545412305,34.0587235093117,3143,CT48,-118.238533,34.058719,IPS,3,CT,CT4,601 N SPRING ST,Address Space: 601 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT48\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3143
-118.238760842151,34.0596665628998,3144,CT59,-118.238749,34.059662,IPS,3,CT,CT5,600 NEW HIGH ST,Address Space: 600 NEW HIGH ST\nType: IPS’\nAs of: 06/17/2015\nID: CT59\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3144
-118.238737386557,34.059718545521,3145,CT60,-118.238725,34.059714,IPS,3,CT,CT6,600 NEW HIGH ST,Address Space: 600 NEW HIGH ST\nType: IPS’\nAs of: 06/17/2015\nID: CT60\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3145
-118.23655061444,34.0612039110112,3146,CT514,-118.236538,34.061199,IPS,3,CT,CT5,1001 N ALAMEDA ST,Address Space: 1001 N ALAMEDA ST\nType: IPS’\nAs of: 06/17/2015\nID: CT514\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3146
-118.236511017693,34.0613882892836,3147,CT511,-118.236499,34.061383,IPS,3,CT,CT5,1001 N ALAMEDA ST,Address Space: 1001 N ALAMEDA ST\nType: IPS’\nAs of: 06/17/2015\nID: CT511\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3147
-118.236540206703,34.0612547957304,3148,CT513,-118.236528,34.06125,IPS,3,CT,CT5,1001 N ALAMEDA ST,Address Space: 1001 N ALAMEDA ST\nType: IPS’\nAs of: 06/17/2015\nID: CT513\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3148
-118.236522077058,34.0613337782376,3149,CT512,-118.23651,34.061329,IPS,3,CT,CT5,1001 N ALAMEDA ST,Address Space: 1001 N ALAMEDA ST\nType: IPS’\nAs of: 06/17/2015\nID: CT512\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3149
-118.236754131233,34.062087308479,3150,CT382,-118.236742,34.062082,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT382\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3150
-118.236719931723,34.062158568457,3151,CT383,-118.236708,34.062154,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT383\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3151
-118.23669483808,34.0622134703443,3152,CT384,-118.236683,34.062209,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT384\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3152
-118.236657996161,34.0622880675392,3153,CT385,-118.236646,34.062283,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT385\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3153
-118.23663524583,34.0623335239979,3154,CT386,-118.236623,34.062329,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT386\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3154
-118.236601436109,34.0624036445462,3155,CT387,-118.236589,34.062399,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT387\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3155
-118.23657607797,34.0624562354037,3156,CT388,-118.236564,34.062451,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT388\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3156
-118.236543143862,34.062520388795,3157,CT389,-118.236531,34.062515,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT389\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3157
-118.236517061002,34.0625768233817,3158,CT390,-118.236505,34.062572,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT390\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3158
-118.236485883302,34.0626411806699,3159,CT391,-118.236474,34.062636,IPS,3,CT,CT3,800 N SPRING ST,Address Space: 800 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT391\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3159
-118.23627384817,34.0634149698045,3160,CT392,-118.236262,34.06341,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT392\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3160
-118.236297022536,34.0633641430687,3161,CT393,-118.236285,34.063359,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT393\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3161
-118.236333094493,34.0632904940953,3162,CT394,-118.236321,34.063286,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT394\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3162
-118.236357671253,34.0632403155087,3163,CT395,-118.236346,34.063235,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT395\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3163
-118.236480815222,34.0629854327207,3164,CT396,-118.236469,34.062981,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT396\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3164
-118.236517816265,34.0629079494684,3165,CT397,-118.236506,34.062903,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT397\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3165
-118.236541071616,34.0628605816994,3166,CT398,-118.236529,34.062856,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT398\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3166
-118.236689302352,34.0625598157673,3167,CT399,-118.236677,34.062555,IPS,3,CT,CT3,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT399\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3167
-118.2367127553,34.0625096122657,3168,CT400,-118.236701,34.062505,IPS,3,CT,CT4,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT400\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3168
-118.236745905393,34.0624406793926,3169,CT401,-118.236734,34.062436,IPS,3,CT,CT4,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT401\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3169
-118.236768491525,34.0623946282248,3170,CT402,-118.236756,34.06239,IPS,3,CT,CT4,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT402\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3170
-118.236802430867,34.0623221327446,3171,CT403,-118.23679,34.062317,IPS,3,CT,CT4,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT403\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3171
-118.236824118722,34.0622771534441,3172,CT404,-118.236812,34.062272,IPS,3,CT,CT4,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT404\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3172
-118.236855725166,34.062212094739,3173,CT405,-118.236844,34.062207,IPS,3,CT,CT4,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT405\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3173
-118.236909925378,34.0620999291249,3174,CT406,-118.236898,34.062095,IPS,3,CT,CT4,801 N SPRING ST,Address Space: 801 N SPRING ST\nType: IPS’\nAs of: 06/17/2015\nID: CT406\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3174
-118.237951327876,34.0632980937011,3175,CT202,-118.237939,34.063293,IPS,3,CT,CT2,801 N BROADWAY,Address Space: 801 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT202\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3175
-118.23801161044,34.0631800863073,3176,CT204,-118.237999,34.063175,IPS,3,CT,CT2,801 N BROADWAY,Address Space: 801 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT204\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3176
-118.238034590818,34.0631330487506,3177,CT205,-118.238022,34.063128,IPS,3,CT,CT2,801 N BROADWAY,Address Space: 801 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT205\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3177
-118.237977721331,34.0632448622283,3178,CT203,-118.237966,34.06324,IPS,3,CT,CT2,801 N BROADWAY,Address Space: 801 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT203\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3178
-118.238876556115,34.061461472832,3179,CT226,-118.238864,34.061457,IPS,3,CT,CT2,701 N BROADWAY,Address Space: 701 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT226\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3179
-118.238728727086,34.0617538095478,3180,CT224,-118.238717,34.061749,IPS,3,CT,CT2,701 N BROADWAY,Address Space: 701 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT224\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3180
-118.238903248905,34.0614068819608,3181,CT227,-118.238891,34.061402,IPS,3,CT,CT2,701 N BROADWAY,Address Space: 701 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT227\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3181
-118.238840294579,34.0615302627901,3182,CT225,-118.238828,34.061525,IPS,3,CT,CT2,701 N BROADWAY,Address Space: 701 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT225\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3182
-118.238519040744,34.061744216846,3183,CT100,-118.238507,34.061739,IPS,3,CT,CT1,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT100\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3183
-118.238990524263,34.0608136033473,3184,CT89,-118.238978,34.060809,IPS,3,CT,CT8,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT89\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3184
-118.238768480545,34.0612464561026,3185,CT95,-118.238756,34.061242,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT95\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3185
-118.238713170771,34.0613608506238,3186,CT96,-118.238701,34.061356,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT96\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3186
-118.238899667217,34.0609875287166,3187,CT92,-118.238888,34.060983,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT92\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3187
-118.238954532774,34.0608778256518,3188,CT90,-118.238942,34.060873,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT90\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3188
-118.238793984509,34.0611973687441,3189,CT94,-118.238782,34.061192,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT94\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3189
-118.238929755013,34.0609273831077,3190,CT91,-118.238918,34.060922,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT91\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3190
-118.238872038338,34.0610427651303,3191,CT93,-118.23886,34.061038,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT93\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3191
-118.238544655317,34.061692788047,3192,CT99,-118.238533,34.061688,IPS,3,CT,CT9,700 N BROADWAY,Address Space: 700 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT99\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3192
-118.237725559649,34.0633222133707,3193,CT114,-118.237713,34.063317,IPS,3,CT,CT1,800 N BROADWAY,Address Space: 800 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT114\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3193
-118.237899940023,34.0629770256526,3194,CT112,-118.237888,34.062972,IPS,3,CT,CT1,800 N BROADWAY,Address Space: 800 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT112\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3194
-118.237690225877,34.0633914167652,3195,CT115,-118.237678,34.063387,IPS,3,CT,CT1,800 N BROADWAY,Address Space: 800 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT115\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3195
-118.237747952532,34.0632780222548,3196,CT113,-118.237736,34.063273,IPS,3,CT,CT1,800 N BROADWAY,Address Space: 800 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT113\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3196
-118.237921508222,34.0629308753007,3197,CT111,-118.237909,34.062926,IPS,3,CT,CT1,800 N BROADWAY,Address Space: 800 N BROADWAY\nType: IPS’\nAs of: 06/17/2015\nID: CT111\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3197
-118.238595561607,34.0624999664074,3198,CT213,-118.238583,34.062495,IPS,3,CT,CT2,401 ALPINE ST,Address Space: 401 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT213\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3198
-118.239239008107,34.0627206232994,3199,CT218,-118.239227,34.062716,IPS,3,CT,CT2,401 ALPINE ST,Address Space: 401 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT218\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3199
-118.239182010209,34.0626997206139,3200,CT217,-118.23917,34.062695,IPS,3,CT,CT2,401 ALPINE ST,Address Space: 401 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT217\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3200
-118.239042104708,34.0626518892291,3201,CT215,-118.23903,34.062647,IPS,3,CT,CT2,401 ALPINE ST,Address Space: 401 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT215\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3201
-118.239102231076,34.0626736034752,3202,CT216,-118.23909,34.062669,IPS,3,CT,CT2,401 ALPINE ST,Address Space: 401 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT216\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3202
-118.238962142497,34.0626249781121,3203,CT214,-118.23895,34.06262,IPS,3,CT,CT2,401 ALPINE ST,Address Space: 401 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT214\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3203
-118.237306542089,34.0619274567607,3204,CT413,-118.237294,34.061923,IPS,3,CT,CT4,200 ALPINE ST,Address Space: 200 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT413\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3204
-118.237385324224,34.0619546354383,3205,CT412,-118.237373,34.06195,IPS,3,CT,CT4,200 ALPINE ST,Address Space: 200 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT412\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3205
-118.237453244044,34.0619780778428,3206,CT411,-118.237441,34.061973,IPS,3,CT,CT4,200 ALPINE ST,Address Space: 200 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT411\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3206
-118.237247070792,34.0619083448576,3207,CT414,-118.237235,34.061903,IPS,3,CT,CT4,200 ALPINE ST,Address Space: 200 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT414\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3207
-118.23728431769,34.0620485723348,3208,CT417,-118.237272,34.062044,IPS,3,CT,CT4,201 ALPINE ST,Address Space: 201 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT417\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3208
-118.237511740754,34.0621269920875,3209,CT420,-118.2375,34.062122,IPS,3,CT,CT4,201 ALPINE ST,Address Space: 201 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT420\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3209
-118.237572448635,34.0621481533115,3210,CT421,-118.23756,34.062143,IPS,3,CT,CT4,201 ALPINE ST,Address Space: 201 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT421\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3210
-118.23736856064,34.0620780968952,3211,CT418,-118.237356,34.062073,IPS,3,CT,CT4,201 ALPINE ST,Address Space: 201 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT418\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3211
-118.237224060482,34.062029669316,3212,CT416,-118.237212,34.062025,IPS,3,CT,CT4,201 ALPINE ST,Address Space: 201 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT416\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3212
-118.237663299313,34.0621795245262,3213,CT422,-118.237651,34.062175,IPS,3,CT,CT4,201 ALPINE ST,Address Space: 201 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT422\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3213
-118.237432536541,34.0621004012177,3214,CT419,-118.23742,34.062096,IPS,3,CT,CT4,201 ALPINE ST,Address Space: 201 ALPINE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT419\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3214
-118.236535819214,34.0636927883009,3215,CT121,-118.236524,34.063688,IPS,3,CT,CT1,200 COLLEGE ST,Address Space: 200 COLLEGE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT121\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3215
-118.236391487646,34.0636599865139,3216,CT123,-118.236379,34.063655,IPS,3,CT,CT1,200 COLLEGE ST,Address Space: 200 COLLEGE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT123\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3216
-118.236475649154,34.0636790153437,3217,CT122,-118.236464,34.063674,IPS,3,CT,CT1,200 COLLEGE ST,Address Space: 200 COLLEGE ST\nType: IPS’\nAs of: 06/17/2015\nID: CT122\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3217
-118.243705525524,34.0470749520696,3218,LT373,-118.243693,34.04707,IPS,3,LT,LT3,301 BOYD ST,Address Space: 301 BOYD ST\nType: IPS’\nAs of: 06/17/2015\nID: LT373\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3218
-118.245853628062,34.0471138729782,3219,CB3034,-118.245841,34.047109,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3034\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3219
-118.245776422009,34.0470752273963,3220,CB3035,-118.245764,34.04707,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3035\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3220
-118.245727193164,34.0470499341921,3221,CB3036,-118.245715,34.047045,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3036\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3221
-118.245507077447,34.0469369766686,3222,CB3038,-118.245495,34.046932,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3038\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3222
-118.245329622355,34.0468456292007,3223,CB3040,-118.245317,34.046841,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3040\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3223
-118.2452549125,34.0468060135787,3224,CB3041,-118.245243,34.046801,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3041\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3224
-118.245201480367,34.0467772695281,3225,CB3042,-118.245189,34.046772,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3042\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3225
-118.245072907351,34.046712541957,3226,CB3044,-118.245061,34.046708,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3044\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3226
-118.244991409155,34.0466695429852,3227,CB3045,-118.244979,34.046665,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3045\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3227
-118.244936210963,34.0466401208442,3228,CB3046,-118.244924,34.046635,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3046\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3228
-118.244869012586,34.0466054229193,3229,CB3047,-118.244857,34.046601,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3047\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3229
-118.245123832321,34.0467387443319,3230,CB3043,-118.245112,34.046734,IPS,3,CB,CB3,201 E 4TH ST,Address Space: 201 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3043\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3230
-118.244291807328,34.046353068311,3231,CB3054,-118.24428,34.046348,IPS,3,CB,CB3,301 E 4TH ST,Address Space: 301 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3054\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3231
-118.244235547994,34.0463346971465,3232,CB3055,-118.244223,34.04633,IPS,3,CB,CB3,301 E 4TH ST,Address Space: 301 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3055\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3232
-118.24415414169,34.0463058424279,3233,CB3056,-118.244142,34.046301,IPS,3,CB,CB3,301 E 4TH ST,Address Space: 301 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3056\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3233
-118.244094577947,34.0462866719114,3234,CB3057,-118.244082,34.046282,IPS,3,CB,CB3,301 E 4TH ST,Address Space: 301 E 4TH ST\nType: IPS’\nAs of: 06/17/2015\nID: CB3057\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=3234
